,bedrooms,age,year,bathrooms,sqft_living,view,condition,grade,floors,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,waterfront_1,is_renovated_1,predicted_price
3817,3,36,2015,1.75,1630,0,4,7,1.0,11475,1330,300,1630,11475,0,0,343657.0
3818,3,89,2015,1.5,1710,0,3,8,2.0,4000,1710,0,1910,4000,0,0,783912.0
3819,3,8,2014,3.5,1690,0,3,8,2.0,1765,1370,320,1690,1694,0,0,480363.0
3820,3,66,2014,1.75,3600,0,4,6,2.0,8666,2400,1200,2290,8200,0,0,544902.0
3821,3,39,2015,2.25,2860,4,3,10,1.0,10625,1920,940,2860,8075,0,0,1186099.0
3822,4,0,2014,2.5,1900,0,3,8,2.0,2766,1900,0,1900,2604,0,0,414961.0
3823,4,31,2015,2.5,3240,0,4,9,2.0,13044,3240,0,2920,13044,0,0,757736.0
3824,4,8,2014,3.0,2630,0,3,9,2.0,5772,2630,0,3460,6158,0,0,571066.0
3825,5,9,2014,3.25,3570,0,3,7,2.0,5425,3570,0,2690,5347,0,0,456040.0
3826,3,58,2015,1.0,1010,0,3,7,1.0,11675,1010,0,1370,10042,0,0,270000.0
3827,3,30,2015,2.25,2770,0,3,8,2.0,57745,2770,0,2720,46765,0,0,613654.0
3828,3,74,2014,1.0,1660,0,4,7,1.0,7500,1060,600,1450,7500,0,0,392937.0
3829,3,53,2015,1.5,1700,0,4,7,1.0,9579,1100,600,1700,9628,0,0,330903.0
3830,4,2,2015,3.25,3750,0,3,10,2.0,74052,3750,0,4920,74052,0,0,1017040.0
3831,5,12,2014,2.5,3220,0,3,8,2.0,5751,3220,0,2740,5500,0,0,503740.0
3832,2,9,2014,2.0,1470,0,3,6,2.0,2541,1470,0,1310,2721,0,0,216487.0
3833,4,11,2014,3.5,3190,3,3,10,2.0,5040,2160,1030,2390,4800,0,0,1114497.0
3834,5,34,2015,1.75,2100,0,3,7,1.0,7347,1070,1030,2170,9418,0,0,390606.0
3835,3,20,2014,2.5,1860,0,3,8,2.0,11122,1860,0,2420,8542,0,0,378111.0
3836,2,6,2014,1.5,1020,0,3,8,3.0,1275,1020,0,980,1415,0,0,358152.0
3837,4,0,2014,2.75,2260,0,3,8,2.0,5705,2260,0,2260,5727,0,0,385983.0
3838,4,81,2014,1.0,1660,0,1,5,1.0,34848,930,730,2160,11467,0,0,161036.0
3839,5,56,2014,3.5,3620,2,3,10,2.0,7821,2790,830,2690,9757,0,1,1283554.0
3840,4,8,2014,2.5,2963,0,3,9,2.0,5797,2963,0,2665,6119,0,0,578089.0
3841,3,87,2014,1.0,1340,0,4,7,1.5,4000,1340,0,1510,4000,0,0,510886.0
3842,4,44,2014,2.25,3720,2,5,8,1.0,12384,1860,1860,3180,15541,0,0,929084.0
3843,2,73,2015,1.0,1070,0,3,7,1.0,8130,1070,0,1360,7653,0,0,294509.0
3844,4,24,2015,2.5,2170,0,3,8,2.0,7533,2170,0,2170,8728,0,0,398245.0
3845,3,35,2014,2.5,2680,0,4,8,1.0,9750,1610,1070,2480,8750,0,0,512859.0
3846,4,59,2014,2.5,2440,0,3,7,1.0,10423,2440,0,1990,7758,0,1,584613.0
3847,2,39,2014,1.0,1010,0,3,7,1.0,7200,1010,0,1890,9248,0,0,292515.0
3848,3,55,2014,1.75,1680,0,4,8,1.0,10500,1680,0,2250,10400,0,0,558525.0
3849,3,54,2014,1.0,1340,0,5,7,1.0,9339,1340,0,1310,9350,0,0,273445.0
3850,3,37,2014,3.0,3620,4,5,10,2.0,28064,2370,1250,2550,34713,1,0,1857251.0
3851,3,28,2015,1.0,1020,0,5,6,1.0,8437,1020,0,1420,8500,0,0,234331.0
3852,4,72,2014,1.0,1710,0,4,6,1.5,117176,1710,0,1940,12223,0,0,463861.0
3853,3,18,2014,2.25,1646,0,3,7,2.0,12414,1646,0,1654,8734,0,0,282883.0
3854,2,5,2014,2.5,1280,0,3,8,2.0,1051,1080,200,1580,1279,0,0,488286.0
3855,3,47,2014,1.75,2090,0,3,7,1.0,7505,2090,0,1510,7416,0,0,336011.0
3856,4,25,2015,2.5,1920,0,4,8,2.0,7277,1920,0,2300,7645,0,0,426216.0
3857,4,16,2015,2.5,1904,0,5,7,2.0,8200,1904,0,1560,12426,0,0,363932.0
3858,3,56,2015,2.5,1820,0,3,7,1.0,7242,1220,600,1350,8214,0,0,330230.0
3859,3,15,2015,2.5,2040,0,3,8,2.0,11211,2040,0,1830,11964,0,0,452096.0
3860,4,53,2015,1.5,2020,0,5,7,1.0,8474,1010,1010,1720,8166,0,0,387265.0
3861,4,10,2014,3.5,3420,0,3,9,2.0,33106,3420,0,3420,36590,0,0,757656.0
3862,4,63,2014,2.0,1370,0,3,9,2.0,4000,1370,0,2010,5720,0,1,682667.0
3863,3,57,2014,1.0,890,0,3,6,1.0,9465,890,0,1590,9147,0,0,239021.0
3864,4,26,2014,2.5,2600,0,3,10,2.0,11951,2600,0,2820,12093,0,0,759613.0
3865,3,55,2014,1.0,940,0,3,6,1.0,7811,940,0,1180,7490,0,0,191939.0
3866,2,71,2014,1.0,580,0,3,5,1.0,7500,580,0,1700,11250,0,0,200936.0
3867,3,74,2015,1.0,1190,0,4,7,1.0,5100,1030,160,1690,5100,0,0,515332.0
3868,2,73,2014,1.0,1060,0,3,6,1.0,8000,1060,0,1390,8000,0,0,240071.0
3869,4,6,2014,2.5,3230,0,3,9,2.0,7187,3230,0,2950,6537,0,0,695065.0
3870,4,7,2014,3.5,3350,0,3,9,2.0,3752,2550,800,1050,4960,0,0,948151.0
3871,5,54,2015,1.75,1550,0,3,7,1.0,10500,1100,450,1420,9823,0,0,304664.0
3872,3,110,2015,1.75,2140,0,3,8,2.0,4800,1690,450,2440,4800,0,0,877454.0
3873,3,51,2014,2.25,1740,0,4,7,1.0,9672,1110,630,1640,9600,0,0,337373.0
3874,5,52,2014,2.0,2700,0,4,7,1.0,10875,1540,1160,2040,7464,0,0,470166.0
3875,4,1,2014,2.5,2310,0,3,9,2.0,5100,2310,0,1260,5100,0,0,612038.0
3876,4,105,2014,1.5,1970,0,3,7,2.5,4590,1970,0,1900,4590,0,0,709524.0
3877,4,12,2015,2.5,2460,0,3,9,2.0,5440,2460,0,2460,5124,0,0,563294.0
3878,2,2,2014,2.75,2700,0,3,9,1.0,9854,2700,0,1440,4168,0,0,961031.0
3879,4,17,2014,2.5,1940,0,3,8,2.0,5414,1940,0,2050,6307,0,0,395982.0
3880,4,27,2014,2.75,1790,0,3,7,1.0,47250,1220,570,1250,43791,0,0,373386.0
3881,6,36,2014,4.25,3100,2,3,11,3.0,9378,3100,0,3270,6334,0,0,1099166.0
3882,4,31,2015,2.5,3210,0,3,11,1.5,24527,3210,0,3280,24527,0,0,896023.0
3883,3,48,2015,1.0,1140,0,4,7,1.0,9639,1140,0,1140,9639,0,0,237101.0
3884,4,31,2014,2.5,1790,2,4,8,1.0,9787,1240,550,1790,9787,0,0,536534.0
3885,3,23,2014,2.0,1680,0,3,7,1.0,81893,1680,0,2480,38637,0,0,460369.0
3886,3,3,2014,2.25,1490,0,3,9,2.0,1212,1040,450,1490,1337,0,0,595860.0
3887,3,60,2014,1.75,1350,0,5,7,1.0,7200,1350,0,1100,7200,0,0,348190.0
3888,4,56,2015,1.75,1870,0,3,7,1.0,22072,1070,800,2100,10185,0,0,352040.0
3889,4,15,2014,2.5,2390,0,3,9,2.0,6426,2390,0,2520,6700,0,0,479694.0
3890,3,55,2014,1.75,1650,0,3,7,1.0,8850,1650,0,1400,8800,0,0,294571.0
3891,4,105,2015,4.5,3780,4,4,11,2.0,6000,2770,1010,2660,6000,0,1,1685145.0
3892,3,52,2015,1.75,1940,0,4,8,1.0,8376,1290,650,2400,8674,0,0,510411.0
3893,2,64,2015,1.0,950,0,3,7,1.0,6350,950,0,1080,7620,0,0,304808.0
3894,4,105,2014,2.25,2520,0,4,7,1.5,4200,1510,1010,1460,4200,0,0,622917.0
3895,3,6,2015,2.25,1413,0,3,8,2.0,3403,1413,0,1763,3719,0,0,398355.0
3896,3,28,2015,2.25,1640,0,3,8,1.0,8625,1320,320,1770,9476,0,0,386691.0
3897,4,48,2015,2.5,2150,3,4,8,1.0,8536,1400,750,2800,9500,0,0,719960.0
3898,3,70,2014,1.75,1250,0,4,7,1.0,3880,750,500,1240,3880,0,0,525041.0
3899,3,63,2015,1.0,1300,0,4,7,1.0,7200,1300,0,1740,7100,0,0,486674.0
3900,4,41,2014,2.25,1580,0,3,8,1.0,7307,1160,420,2020,7458,0,0,457738.0
3901,4,14,2015,2.5,2400,0,3,8,2.0,6078,2400,0,2406,7642,0,0,390873.0
3902,4,8,2014,3.5,4010,1,3,11,2.0,15365,4010,0,3550,13429,0,0,1480931.0
3903,4,23,2014,2.5,2420,0,3,9,2.0,7200,2420,0,2650,7800,0,0,463677.0
3904,3,55,2014,1.5,1510,0,3,7,1.0,7642,1510,0,2180,8357,0,0,340255.0
3905,3,47,2014,1.75,1490,0,5,6,1.0,7150,1490,0,1350,9100,0,0,262042.0
3906,4,18,2015,2.5,3380,0,3,10,2.0,75794,3380,0,3710,17913,0,0,880486.0
3907,5,46,2014,2.25,2500,0,4,7,1.5,8621,2500,0,1980,7395,0,0,422518.0
3908,4,11,2015,2.75,3600,0,3,9,2.0,5040,2610,990,1590,5040,0,0,878961.0
3909,3,62,2014,3.0,2610,4,4,8,1.5,22672,2610,0,2810,22672,1,0,1610902.0
3910,3,28,2014,2.0,1610,0,4,7,1.0,15005,1610,0,1610,15479,0,0,329656.0
3911,6,47,2014,2.5,3760,0,3,9,1.0,12978,2360,1400,2300,7362,0,0,790634.0
3912,4,20,2015,2.25,1860,0,3,8,2.0,3766,1860,0,1860,4169,0,0,454900.0
3913,3,29,2014,2.25,1640,0,4,8,2.0,7200,1640,0,1830,8372,0,0,368664.0
3914,3,57,2014,1.0,1770,0,3,7,1.0,12458,1770,0,2000,8225,0,0,366501.0
3915,3,38,2015,1.75,1700,0,5,7,1.0,11613,1180,520,1500,12377,0,0,359527.0
3916,3,62,2015,1.0,1400,0,3,7,1.0,3538,800,600,1620,6331,0,0,397356.0
3917,3,97,2015,1.75,1150,0,3,6,1.0,10240,1030,120,1270,2566,0,0,361363.0
3918,1,68,2014,1.0,900,0,3,5,1.0,7500,900,0,1470,7500,0,1,202860.0
3919,3,104,2014,2.25,1840,0,5,8,1.5,3500,1540,300,1800,3300,0,0,761886.0
3920,3,32,2014,1.75,1460,0,3,6,1.0,7361,1460,0,1460,7505,0,0,247162.0
3921,4,36,2014,1.75,2260,0,2,8,1.0,9703,1660,600,2390,8455,0,0,317715.0
3922,2,15,2014,1.5,880,0,3,7,2.0,1805,880,0,880,5060,0,0,262740.0
3923,5,5,2014,2.5,2340,0,3,7,2.0,4500,2340,0,2190,4500,0,0,393866.0
3924,3,15,2015,2.5,1890,0,3,8,2.0,4808,1890,0,2460,5348,0,0,441104.0
3925,3,91,2014,2.0,1560,0,3,7,2.0,4080,1560,0,1900,4080,0,1,620360.0
3926,3,10,2014,2.5,1990,0,3,8,2.0,3984,1990,0,2320,3984,0,0,446740.0
3927,4,21,2015,2.5,2420,0,3,9,2.0,7744,2420,0,2820,11129,0,0,588638.0
3928,4,70,2014,1.0,1070,0,3,7,1.5,7467,1070,0,1160,7467,0,0,285096.0
3929,4,59,2015,2.5,3130,4,3,9,1.0,21100,2530,600,3680,23000,0,0,1364440.0
3930,3,28,2014,2.5,2260,0,3,9,1.0,33042,1660,600,2600,40115,0,0,578119.0
3931,3,50,2014,1.75,1890,0,4,7,1.0,93218,1890,0,1690,172062,0,0,327821.0
3932,3,8,2015,2.5,1300,0,3,8,3.0,1331,1300,0,1450,5270,0,0,462866.0
3933,3,43,2015,1.0,1010,0,4,7,1.0,10125,1010,0,1230,10125,0,0,292685.0
3934,4,5,2014,3.5,3070,0,3,10,2.0,4684,2190,880,2290,2664,0,0,1100154.0
3935,4,56,2014,1.0,1390,0,3,7,1.0,17739,1390,0,1230,7840,0,0,262759.0
3936,4,41,2014,2.25,3340,0,4,8,2.0,8000,3340,0,2230,8000,0,0,485457.0
3937,3,12,2015,1.5,2605,0,3,8,1.0,12030,1355,1250,1590,15242,0,0,445313.0
3938,3,0,2014,2.25,1640,0,3,8,3.0,1204,1640,0,1630,3136,0,0,569978.0
3939,2,65,2014,1.0,1200,0,4,6,1.0,6014,600,600,1270,4652,0,0,348484.0
3940,3,98,2014,2.0,2000,0,4,7,1.0,3207,1100,900,1460,3200,0,0,548188.0
3941,2,9,2014,1.0,1050,0,3,7,1.0,3088,1050,0,1890,2772,0,0,354068.0
3942,4,41,2014,2.5,1830,0,4,8,1.0,7345,1540,290,1990,7700,0,0,476082.0
3943,4,57,2015,1.75,2570,0,4,8,1.0,8640,2570,0,2520,8800,0,0,732013.0
3944,3,16,2015,2.5,3630,0,3,11,2.0,9475,3630,0,3250,11605,0,0,953356.0
3945,4,103,2015,3.5,3190,3,4,9,1.5,6000,2410,780,2840,4000,0,0,1483480.0
3946,3,11,2014,2.5,2990,0,3,9,2.0,6725,2990,0,2790,6725,0,0,644297.0
3947,6,83,2014,2.75,4710,3,3,10,2.0,11000,3690,1020,2950,5300,0,0,1526472.0
3948,3,52,2014,1.0,1580,0,3,7,1.0,8206,1100,480,1600,8196,0,0,278950.0
3949,2,103,2014,1.0,1010,0,3,6,1.0,4000,1010,0,1040,4000,0,0,283718.0
3950,4,17,2014,2.5,3320,0,3,9,2.0,38043,3320,0,3170,42621,0,0,711903.0
3951,2,9,2014,2.25,1700,0,3,8,2.0,2383,1700,0,1700,2700,0,0,428451.0
3952,4,39,2014,1.75,2100,0,3,7,1.0,4750,1340,760,1700,4125,0,0,422091.0
3953,4,26,2014,1.75,1760,0,3,7,1.5,94525,1760,0,3030,34848,0,0,558986.0
3954,3,90,2014,1.0,1210,0,4,7,1.5,3328,1210,0,1640,3333,0,0,531682.0
3955,5,0,2015,4.5,4000,0,3,9,2.0,6713,4000,0,3690,6600,0,0,870536.0
3956,3,50,2015,2.25,2170,0,3,8,1.0,8480,2170,0,2080,8452,0,0,440110.0
3957,3,19,2014,2.75,2170,0,3,7,2.0,8396,2170,0,2170,8378,0,0,342975.0
3958,3,85,2014,2.5,2360,0,5,7,1.0,9005,1340,1020,1520,9005,0,0,452717.0
3959,4,8,2014,2.5,2870,0,3,9,2.0,5118,2870,0,2940,4800,0,0,573355.0
3960,3,51,2015,1.5,1240,2,3,7,1.0,5000,1240,0,1050,5000,0,0,318847.0
3961,3,23,2014,2.5,1470,0,3,7,2.0,9337,1470,0,1360,8684,0,0,273404.0
3962,4,84,2014,2.25,1820,0,4,7,1.5,8255,1320,500,1550,7628,0,0,409961.0
3963,3,60,2014,1.75,1480,0,3,7,1.0,6360,1480,0,1480,6360,0,0,393906.0
3964,4,18,2014,2.5,1890,0,3,8,2.0,7867,1890,0,2250,7867,0,0,352230.0
3965,4,36,2014,2.5,2340,0,2,8,2.0,52272,2340,0,2480,40500,0,0,483151.0
3966,3,10,2014,2.0,2850,3,3,8,1.0,19200,2340,510,2860,18240,0,0,607047.0
3967,2,67,2014,1.0,790,0,3,6,1.0,8100,790,0,1420,8100,0,0,235634.0
3968,4,114,2014,2.0,1400,0,3,7,1.0,3600,1100,300,1630,2048,0,0,447465.0
3969,4,22,2014,2.5,1930,0,4,7,2.0,9643,1930,0,1930,7525,0,0,315798.0
3970,2,67,2014,1.0,1140,0,3,6,1.0,5500,1140,0,1110,5500,0,0,289734.0
3971,4,39,2014,2.5,1750,0,4,7,2.0,11400,1750,0,1890,9024,0,0,418397.0
3972,5,114,2014,4.0,3400,0,3,8,2.0,5000,2320,1080,1910,5000,0,1,545690.0
3973,4,69,2014,2.75,2070,0,5,7,1.0,9300,1120,950,1010,8308,0,0,364589.0
3974,3,62,2015,1.75,1070,0,3,6,1.0,7754,1070,0,950,7740,0,0,241960.0
3975,4,4,2014,2.75,2450,2,3,8,2.0,4187,2450,0,2320,4187,0,0,556434.0
3976,4,63,2014,1.75,1780,0,4,7,1.0,8768,1050,730,1590,8100,0,0,403589.0
3977,3,56,2015,1.0,1300,0,4,6,1.0,10125,1300,0,1300,10125,0,0,261898.0
3978,3,31,2014,1.75,1330,0,3,7,1.0,14560,1330,0,1510,9890,0,0,321573.0
3979,3,40,2014,2.5,2320,0,3,8,1.5,52272,2320,0,2200,52272,0,0,507090.0
3980,4,26,2014,2.5,3480,0,3,11,2.0,59242,3480,0,2930,39400,0,0,813308.0
3981,3,31,2014,2.25,2090,0,3,8,2.0,12112,2090,0,1760,12112,0,0,456845.0
3982,3,52,2015,1.5,1360,0,3,7,1.0,9625,1360,0,1890,9625,0,0,307792.0
3983,2,3,2014,1.5,1440,0,3,8,2.0,725,1100,340,1440,4255,0,0,403184.0
3984,2,32,2014,1.0,1100,0,3,7,1.0,7323,780,320,1410,7227,0,0,250217.0
3985,3,29,2015,1.75,1440,0,3,7,1.0,7200,1440,0,1640,9167,0,0,319772.0
3986,1,67,2014,1.0,1100,0,2,6,1.0,4373,820,280,1100,7500,0,0,266269.0
3987,4,8,2014,2.5,2390,0,3,9,2.0,5249,2390,0,2600,5342,0,0,501927.0
3988,4,100,2014,2.0,3210,0,5,7,1.5,8400,2040,1170,2540,6458,0,0,761256.0
3989,4,106,2014,2.0,2200,0,3,7,1.0,3060,1100,1100,1410,5100,0,1,453277.0
3990,3,35,2014,1.75,1850,0,3,8,1.0,7684,1320,530,1940,7630,0,0,358939.0
3991,4,20,2015,2.75,3100,0,3,8,2.0,14568,3100,0,2860,14396,0,0,568577.0
3992,3,5,2014,3.25,1680,0,3,8,2.0,1478,1360,320,1530,2753,0,0,467274.0
3993,3,57,2014,1.75,1670,0,3,7,1.0,6034,990,680,1230,6034,0,0,341340.0
3994,3,54,2015,1.0,1130,0,3,7,1.0,7920,1130,0,1390,8580,0,0,244392.0
3995,4,28,2014,2.5,2280,0,3,8,2.0,9725,2280,0,2140,8780,0,0,457252.0
3996,4,11,2014,2.5,2000,0,3,7,2.0,5390,2000,0,2330,5390,0,0,355583.0
3997,3,75,2015,1.5,1460,2,4,7,1.0,6480,980,480,2180,6912,0,0,474827.0
3998,5,36,2014,2.5,3780,1,4,9,1.0,20000,1890,1890,2840,19908,0,0,885829.0
3999,4,0,2014,2.5,3202,0,3,9,2.0,4964,3202,0,2425,4886,0,0,482880.0
4000,4,5,2015,2.5,3100,0,3,9,2.0,4699,3100,0,2450,5130,0,0,625245.0
4001,3,107,2015,2.0,1430,0,4,7,1.0,4200,830,600,1540,5000,0,0,510305.0
4002,3,65,2014,1.75,1470,0,3,6,1.0,8645,1470,0,1470,7680,0,0,304624.0
4003,3,58,2014,1.0,1150,0,4,7,1.5,8050,1150,0,1360,8050,0,0,313181.0
4004,4,83,2014,3.25,2520,0,4,8,1.5,3360,1550,970,1730,3360,0,0,713526.0
4005,3,61,2015,1.5,1660,0,4,7,1.0,5100,1210,450,1440,5100,0,0,502342.0
4006,2,97,2015,1.0,720,0,3,6,1.0,4000,720,0,1630,4000,0,0,392717.0
4007,4,11,2014,3.5,4370,1,3,10,2.0,8510,3610,760,2960,10347,0,0,1205681.0
4008,3,94,2014,2.0,1760,0,5,7,1.0,5000,960,800,1380,5000,0,0,518034.0
4009,4,83,2015,1.0,1450,0,4,6,1.5,32234,1450,0,1530,10125,0,0,254425.0
4010,4,50,2015,2.25,2400,0,4,8,1.0,7000,1800,600,2210,7210,0,0,530725.0
4011,2,67,2014,1.5,1780,0,4,7,1.0,4750,1080,700,1690,5962,0,0,448538.0
4012,4,16,2015,3.5,3170,0,3,10,2.0,4000,2340,830,1770,4000,0,0,1269357.0
4013,3,55,2014,1.75,1770,0,3,8,1.0,29004,1770,0,2300,24534,0,0,445028.0
4014,4,18,2014,2.5,2000,0,3,8,2.0,5684,2000,0,2210,7066,0,0,379286.0
4015,2,58,2015,1.0,820,2,3,6,1.0,8423,820,0,1960,9140,0,0,306752.0
4016,3,4,2015,2.75,2310,0,3,10,2.0,1850,2020,290,2340,2155,0,0,856644.0
4017,4,59,2014,1.75,1470,0,3,7,1.0,5350,980,490,1970,6138,0,0,443232.0
4018,4,31,2014,2.25,2970,0,3,8,2.0,54450,2970,0,2260,6465,0,1,609483.0
4019,4,36,2014,2.75,2600,0,3,8,1.0,19275,1620,980,2230,10119,0,0,483081.0
4020,3,20,2014,2.5,1560,0,3,7,2.0,10608,1560,0,1360,10608,0,0,272916.0
4021,5,12,2014,2.5,3340,0,3,10,2.0,24755,3340,0,3420,23274,0,0,769545.0
4022,4,11,2014,2.5,3040,0,3,7,2.0,6587,3040,0,2740,6587,0,0,436887.0
4023,3,94,2014,1.75,2820,0,5,7,1.0,8879,1540,1280,1640,7850,0,1,466616.0
4024,2,32,2014,1.75,1210,0,3,7,1.0,7507,1210,0,1840,7500,0,0,283703.0
4025,2,61,2014,1.0,700,0,5,5,1.0,4700,700,0,960,5200,0,0,179234.0
4026,2,64,2014,1.0,720,0,3,6,1.0,18000,720,0,1250,7925,0,0,211289.0
4027,3,5,2014,2.75,1430,0,3,9,2.0,1521,1130,300,1930,2700,0,0,543706.0
4028,4,27,2014,2.75,2160,0,3,7,1.0,5005,1430,730,1770,5326,0,0,444866.0
4029,4,15,2014,2.5,2990,3,3,9,2.0,29170,2990,0,3715,29170,0,0,736174.0
4030,1,88,2014,1.0,590,0,4,7,1.0,833,590,0,780,1617,0,0,270360.0
4031,4,52,2014,2.0,1450,0,4,7,1.5,8400,1450,0,1450,7440,0,0,314888.0
4032,2,37,2015,1.5,1440,0,4,8,1.0,11954,1440,0,1460,9730,0,0,311654.0
4033,4,40,2014,2.25,2330,0,4,8,1.0,11400,2330,0,2640,10200,0,0,676792.0
4034,3,37,2014,2.25,1960,0,4,8,2.0,6500,1960,0,1860,6160,0,0,377843.0
4035,4,41,2014,2.25,2100,0,4,7,1.0,9984,1290,810,1930,10511,0,0,398079.0
4036,3,8,2014,3.25,3890,0,3,12,2.0,3452,2890,1000,2860,2199,0,0,1861913.0
4037,2,70,2014,1.75,1370,0,5,6,1.0,5125,1370,0,1200,5100,0,0,322009.0
4038,3,26,2015,2.25,2980,0,3,9,1.0,86636,2230,750,2980,107157,0,0,587921.0
4039,3,44,2014,1.5,1510,0,3,7,1.0,16200,1510,0,1650,13950,0,0,296563.0
4040,4,0,2014,2.5,2448,0,3,9,2.0,4949,2448,0,2815,5446,0,0,554984.0
4041,3,18,2014,2.5,1770,0,3,7,2.0,7336,1770,0,1770,7349,0,0,286062.0
4042,3,28,2014,2.5,4560,0,4,9,2.0,17622,3800,760,2360,15000,0,0,798614.0
4043,4,23,2014,3.0,2230,0,3,8,2.0,52983,2230,0,2060,8755,0,0,456309.0
4044,4,46,2015,2.5,2100,0,5,7,1.0,7355,2100,0,1750,7200,0,0,415995.0
4045,3,86,2014,1.0,1020,0,4,7,1.0,5410,880,140,1580,5376,0,0,461093.0
4046,3,30,2014,2.0,1240,0,3,7,1.0,11172,1000,240,1330,14102,0,0,308922.0
4047,2,25,2015,2.0,1384,0,3,7,2.0,1822,1384,0,1078,1315,0,0,276023.0
4048,3,16,2014,2.0,1290,0,3,7,1.0,7952,1290,0,1670,7280,0,0,259665.0
4049,3,65,2015,1.0,1420,4,3,7,1.0,8000,1420,0,1780,8295,0,0,472232.0
4050,3,46,2014,1.75,1800,0,3,8,1.0,18000,1200,600,1800,18000,0,0,386296.0
4051,3,92,2014,2.0,1860,0,3,8,1.0,7400,930,930,1640,8461,0,1,450540.0
4052,3,54,2014,2.25,1630,0,3,7,1.0,9145,1630,0,1630,9206,0,0,315328.0
4053,5,11,2014,3.0,3610,0,3,8,2.0,7555,3610,0,3610,7979,0,0,530437.0
4054,5,50,2014,3.0,3850,0,4,9,1.0,14990,2290,1560,3010,15001,0,0,879578.0
4055,3,37,2014,2.5,2460,0,4,9,1.0,108900,1860,600,2870,102366,0,0,609720.0
4056,4,93,2014,1.75,1820,0,3,8,1.5,4500,1820,0,1870,3600,0,0,692292.0
4057,4,89,2014,3.0,3180,0,4,9,2.0,4649,2070,1110,2720,5980,0,0,1002506.0
4058,3,3,2014,2.5,1800,0,3,8,2.0,2791,1800,0,1580,2617,0,0,395411.0
4059,4,55,2014,1.75,1570,0,3,7,1.0,9670,1170,400,2080,9100,0,0,374175.0
4060,5,50,2015,2.75,3230,2,3,8,1.0,13572,1880,1350,2910,15292,0,0,671203.0
4061,4,14,2015,2.5,2980,0,3,8,2.0,5896,2980,0,2900,5712,0,0,512817.0
4062,5,6,2014,4.75,3940,0,3,10,2.0,7067,3230,710,1910,7735,0,0,1200808.0
4063,4,11,2014,2.5,1830,0,3,7,2.0,5612,1830,0,1830,5998,0,0,305238.0
4064,4,23,2014,2.5,2150,0,4,8,2.0,6807,2150,0,1910,7240,0,0,392953.0
4065,3,52,2015,1.0,1380,0,3,7,1.0,12000,1380,0,1890,22001,0,0,276869.0
4066,3,20,2014,2.5,3380,0,3,10,2.0,9528,3380,0,3630,14089,0,0,896584.0
4067,2,66,2014,1.0,1020,0,4,6,1.0,5130,1020,0,1200,6497,0,0,274492.0
4068,3,0,2014,2.5,1690,0,3,8,2.0,1618,1150,540,1690,1618,0,0,453694.0
4069,4,37,2014,2.0,2350,0,3,8,2.0,9329,2350,0,1640,9403,0,0,434328.0
4070,3,63,2015,1.0,1450,0,3,6,1.0,8100,1450,0,1450,7800,0,0,286856.0
4071,3,66,2015,1.0,1280,0,3,7,1.5,6967,1280,0,1280,7245,0,0,335270.0
4072,2,2,2014,2.5,1590,0,3,8,2.0,1679,1590,0,1590,1680,0,0,425689.0
4073,3,30,2014,2.5,1430,0,3,7,2.0,9240,1430,0,1480,8125,0,0,291548.0
4074,1,99,2015,1.0,680,0,3,5,1.0,6600,480,200,1170,5500,0,0,185727.0
4075,3,66,2014,1.0,1630,0,3,7,1.5,8308,1630,0,1170,8308,0,0,334016.0
4076,3,64,2015,2.5,2680,0,5,8,1.0,4990,1440,1240,2320,6000,0,0,788830.0
4077,4,40,2014,2.25,2530,0,3,7,2.0,24700,2530,0,2650,24700,0,0,430677.0
4078,5,34,2015,3.25,2950,0,3,8,1.0,67475,2530,420,2620,39820,0,1,683900.0
4079,3,74,2014,1.75,1370,0,3,8,1.0,6700,1370,0,1180,6694,0,1,420851.0
4080,2,109,2014,1.0,720,0,4,6,1.0,3255,720,0,1430,3170,0,0,336482.0
4081,4,20,2014,2.5,1930,0,3,7,2.0,7862,1930,0,1640,9145,0,0,295454.0
4082,3,62,2014,1.0,1300,0,4,6,1.0,6710,1300,0,1630,9946,0,0,316206.0
4083,4,47,2015,1.75,1620,0,3,7,1.0,10530,1620,0,1890,9975,0,0,363932.0
4084,4,36,2014,1.75,1740,0,3,7,1.0,9344,1180,560,1440,12884,0,0,296221.0
4085,3,53,2014,1.0,1730,0,4,7,1.0,7950,1180,550,1830,8890,0,0,316116.0
4086,3,55,2014,1.0,1270,0,4,6,1.0,8000,1270,0,1210,7875,0,0,225902.0
4087,2,63,2015,1.0,700,0,5,6,1.0,5000,700,0,1040,5200,0,0,290155.0
4088,2,1,2015,2.5,1620,0,3,7,2.0,3795,1620,0,1620,6000,0,0,302363.0
4089,3,20,2014,2.0,2190,0,4,9,1.0,13673,2190,0,2770,13804,0,0,636776.0
4090,4,20,2014,2.75,3190,0,3,10,2.0,10970,3190,0,2850,8416,0,0,743813.0
4091,3,75,2014,1.0,2000,0,3,7,1.0,22500,1680,320,2000,10000,0,0,385656.0
4092,3,28,2014,2.25,2010,0,4,8,2.0,11817,2010,0,2190,10168,0,0,459309.0
4093,5,1,2014,3.0,2100,0,3,7,1.0,7715,1250,850,2100,7959,0,0,359845.0
4094,4,23,2014,2.5,2440,0,3,9,2.0,7322,2440,0,2590,9927,0,0,519230.0
